temps,interieur_recipient,interieur_serre,ambiance,contre_recipient
6818,32.5027313,33.8324966,29.9849319,34.2711983
6819,32.4982491,33.8498764,30.0158806,34.267807
6820,32.4982491,33.8613853,29.9497375,34.2683372
6821,32.4929619,33.8595543,29.9873085,34.2765083
6822,32.5035706,33.8187904,30.0375977,34.2990646
6823,32.5188484,33.83918,30.104517,34.2943115
6824,32.5238037,33.847271,30.1732159,34.3047905
6825,32.5274773,33.8612556,30.1395092,34.2996216
6826,32.5213242,33.8672905,30.1293507,34.3000946
6827,32.5275612,33.8449631,30.1763687,34.3019829
6828,32.5194054,33.8345337,30.2218494,34.3044014
6829,32.5269508,33.8311424,30.2709274,34.3094025
6830,32.5221901,33.827919,30.3751583,34.3111
6831,32.5282288,33.8151817,30.453661,34.3085976
6832,32.5351067,33.8297234,30.5284176,34.3157959
6833,32.5279808,33.8198814,30.6837482,34.3327789
6834,32.5359993,33.8140411,30.7847595,34.3172684
6835,32.5356636,33.8290024,30.8848972,34.3231621
6836,32.5510597,33.8279991,30.8206215,34.341423
6837,32.5423737,33.8466606,30.8675251,34.335392
6838,32.5554581,33.8514137,30.8626995,34.3398666
6839,32.5526466,33.8583374,30.9139805,34.3413391
6840,32.5542908,33.8837814,31.007555,34.3668327
6841,32.5740929,33.9226303,31.1533127,34.3701973
6842,32.5832214,33.9418716,31.249958,34.3701668
6843,32.5870667,33.9418983,31.3542328,34.3640823
6844,32.5883446,33.9419823,31.4320202,34.3629684
6845,32.6069145,33.9445419,31.5103607,34.3745308
6846,32.6127052,33.9577484,31.5684071,34.3772545
6847,32.6241455,33.9577751,31.6654892,34.3699188
6848,32.6259537,33.9740677,31.7108231,34.3773689
6849,32.6268463,33.9805183,31.7474327,34.3691406
6850,32.632637,33.9876366,31.7966919,34.3748665
6851,32.6292686,33.9981728,31.8401241,34.3746986
6852,32.6370354,33.994339,31.8697662,34.3819237
6853,32.6412659,34.0054016,31.9279041,34.3803978
6854,32.631134,34.0139084,31.9606075,34.3862877
6855,32.628933,34.0189705,31.9715271,34.3797569
6856,32.6396255,34.012104,31.965538,34.3875122
6857,32.6380959,34.0336227,32.0487175,34.3834
6858,32.6375389,34.0457993,32.0964012,34.4126511
6859,32.6433563,34.0841331,32.0809326,34.4181252
6860,32.6444435,34.0965614,31.9723835,34.4113731
6861,32.6260414,34.1008987,31.9018517,34.4133453
6862,32.636898,34.1116295,31.8111706,34.4203758
6863,32.6308022,34.1121025,31.6690483,34.4199333
6864,32.6206703,34.1126289,31.7005062,34.4176254
6865,32.612011,34.1133232,31.7695198,34.4207382
6866,32.6123734,34.1176605,31.8491707,34.4200439
6867,32.6007652,34.1157417,31.8795929,34.4287148
6868,32.6046638,34.1156616,31.7990246,34.4315491
6869,32.5847855,34.0964775,31.7955132,34.4341888
6870,32.5853958,34.0926132,31.7800789,34.4169884
6871,32.5840073,34.0778236,31.6123447,34.4169044
6872,32.5768242,34.075573,31.4831543,34.4221268
6873,32.5735092,34.0743752,31.2622166,34.421627
6874,32.5742607,34.08675,30.973093,34.4254913
6875,32.5602608,34.0779915,30.8140163,34.4289398
6876,32.5570602,34.1012344,30.8254223,34.4288368
6877,32.5714874,34.1293449,30.7744827,34.42342
6878,32.5853233,34.1172791,30.5912476,34.4219742
6879,32.5736046,34.1137505,30.6152916,34.4163589
6880,32.5821495,34.10149,30.6288738,34.433506
6881,32.558651,34.09935,30.4854755,34.4275017
6882,32.5688438,34.0820313,30.5628262,34.4133034
6883,32.5686188,34.0495872,30.3446255,34.4177208
6884,32.5778618,34.0203934,30.4330883,34.4238091
6885,32.5620766,34.0052719,30.4754906,34.4234467
6886,32.5682297,33.9923706,30.5940647,34.4244194
6887,32.5709305,33.9990425,30.6978741,34.4280319
6888,32.5618248,33.9991837,30.8166485,34.4282532
6889,32.5793915,34.0022697,30.92169,34.4303932
6890,32.5641365,33.9895363,30.9144402,34.4414825
6891,32.5716248,33.9841118,30.9854565,34.4363708
6892,32.563942,33.9883652,30.9190693,34.4239731
6893,32.5663109,33.9860878,30.90485,34.432869
6894,32.5733261,33.9881744,31.0185261,34.4635353
6895,32.5740662,34.0039177,31.1663074,34.456562
6896,32.5860367,34.0030251,31.1677856,34.4550591
6897,32.5783272,33.9879875,31.0230675,34.4693718
6898,32.5788536,33.9974403,30.7331238,34.4608116
6899,32.57827,34.0042763,30.6523285,34.4581718
6900,32.5844231,33.9967422,30.5740929,34.4600906
6901,32.5755692,34.010643,30.6116352,34.4668694
6902,32.5808334,34.0204048,30.7345467,34.4687042
6903,32.5950584,34.0330238,30.8776875,34.4650078
6904,32.5671921,34.0517082,30.9591618,34.4576454
6905,32.5751534,34.0644112,30.9651566,34.4695396
6906,32.5696678,34.0723648,30.9260941,34.4757347
6907,32.5803032,34.0897408,30.9801579,34.4698715
6908,32.5848694,34.1109238,31.0546551,34.4740944
6909,32.5815849,34.1097832,31.1516171,34.4771271
6910,32.5755424,34.130909,31.2130833,34.4724579
6911,32.576992,34.1386108,31.3209305,34.4650383
6912,32.5830879,34.1334419,31.4212132,34.4828072
6913,32.5933838,34.1467323,31.5372887,34.4861946
6914,32.5970306,34.1321373,31.6083755,34.4771919
6915,32.5867882,34.124855,31.6814346,34.48703
6916,32.5815811,34.1193504,31.7185764,34.4762459
6917,32.5847816,34.1104279,31.7308636,34.4781075
6918,32.5862579,34.1112328,31.7572479,34.4917831
6919,32.5898781,34.1236305,31.7806244,34.4744682
6920,32.5813293,34.1432838,31.8060608,34.4804153
6921,32.5852013,34.1456184,31.7153435,34.4848061
6922,32.5783806,34.1536827,31.6992664,34.4861412
6923,32.5780449,34.1549339,31.5512486,34.4817505
6924,32.5863152,34.1566277,31.5430851,34.4815254
6925,32.5753174,34.1716118,31.3841476,34.4740219
6926,32.5838356,34.1787834,31.283165,34.4938393
6927,32.5811081,34.1954346,31.2378693,34.4830818
6928,32.5798531,34.203495,31.2358913,34.4864464
6929,32.5865097,34.211586,31.2189159,34.4980354
6930,32.5953903,34.2107506,31.2725201,34.5062904
6931,32.5987892,34.2227936,31.3129959,34.5022888
6932,32.5993462,34.2286835,31.2926483,34.496067
6933,32.5936699,34.2343254,31.2847042,34.509182
6934,32.5986252,34.2224007,31.305582,34.4870338
6935,32.6018257,34.2421646,31.4343204,34.5111008
6936,32.5966759,34.2513924,31.5241966,34.5039291
6937,32.5990677,34.2574272,31.628109,34.5149918
6938,32.5977058,34.274437,31.7021694,34.5107384
6939,32.5977058,34.2770233,31.7889309,34.5137672
6940,32.5939751,34.2766609,31.8393307,34.5097389
6941,32.596981,34.278801,31.92243,34.513073
6942,32.6011848,34.278717,31.9521255,34.5176582
6943,32.5993195,34.2723503,32.012516,34.5094032
6944,32.6062241,34.275074,32.051899,34.5080414
6945,32.6077843,34.2689896,31.9863033,34.5022621
6946,32.6142693,34.2526436,31.9780598,34.506321
6947,32.6065865,34.2455292,31.9764442,34.511795
6948,32.6109009,34.2586517,32.0063896,34.5116463
6949,32.6172829,34.2629662,32.0278511,34.5233727
6950,32.6150246,34.2743874,32.0535889,34.5179253
6951,32.6218758,34.2697487,32.1122169,34.5086174
6952,32.6189499,34.2738342,32.1178436,34.5241776
6953,32.6174202,34.2856483,32.1109352,34.5300713
6954,32.6142731,34.2869797,32.0559273,34.522316
6955,32.616333,34.2951508,32.1073151,34.5304604
6956,32.6185341,34.2947922,32.1692314,34.52771
6957,32.6294174,34.2921791,32.2474289,34.5321808
6958,32.629612,34.2945976,32.294548,34.5277634
6959,32.6335678,34.2992096,32.3597374,34.5347672
6960,32.6202049,34.310051,32.4186554,34.5353241
6961,32.6200943,34.3152199,32.47089,34.5306816
6962,32.6222076,34.3249474,32.4771004,34.5415459
6963,32.6238785,34.3257828,32.4705009,34.5320168
6964,32.6279716,34.3338432,32.493721,34.5338783
6965,32.6305313,34.3345108,32.5141296,34.5318489
6966,32.6281395,34.3484612,32.4827805,34.5500984
6967,32.6452751,34.36166,32.4254608,34.5579376
6968,32.6420708,34.348793,32.3920784,34.5542946
6969,32.6454697,34.3442879,32.3420372,34.5472946
6970,32.6501999,34.3329506,32.2657928,34.5593529
6971,32.6458015,34.325779,32.0991096,34.555378
6972,32.6432114,34.3250008,31.8834019,34.5482941
6973,32.6424599,34.3374786,31.8606129,34.5409279
6974,32.6383133,34.3241653,31.7541332,34.551796
6975,32.6468048,34.3282242,31.6106644,34.5587425
6976,32.6473885,34.3420105,31.5927753,34.5581589
6977,32.6366997,34.3469849,31.69487,34.546711
6978,32.647892,34.3403969,31.7224541,34.5532951
6979,32.6499214,34.3413696,31.7811852,34.5452385
6980,32.6498375,34.3412895,31.8927345,34.5508766
6981,32.6454124,34.3545456,31.9929047,34.5412064
6982,32.6461906,34.339592,31.9754124,34.5340385
6983,32.6469154,34.3437614,31.8737068,34.5351753
6984,32.6402626,34.3406754,31.7811852,34.5587807
6985,32.6712685,34.3386955,31.7838459,34.5652275
6986,32.6639481,34.3538704,31.8333263,34.5636444
6987,32.6647301,34.3573189,31.9483223,34.5671158
6988,32.6746941,34.3652954,32.0318871,34.5796471
6989,32.661026,34.3672943,32.0289612,34.5689507
6990,32.6690979,34.3881683,31.9489346,34.5684509
6991,32.6689301,34.3944778,31.8218193,34.5624771
6992,32.665535,34.3751068,31.8534126,34.571228
6993,32.667263,34.3771629,31.8786793,34.5714798
6994,32.6689873,34.3738251,31.8732758,34.5784264
6995,32.6637535,34.3607101,31.9231682,34.5913734
6996,32.6683464,34.3610954,32.0095749,34.5837059
6997,32.6709099,34.3696022,31.7893353,34.5821228
6998,32.6754723,34.3711853,31.859623,34.593708
6999,32.6684036,34.371521,31.9231396,34.6020432
7000,32.6790352,34.3862762,31.9491863,34.5820122
7001,32.6801224,34.3922806,32.050827,34.5935135
7002,32.6694603,34.3931999,32.1286774,34.6105537
7003,32.6879387,34.409008,32.2619972,34.6022186
7004,32.6847916,34.4118156,32.3745537,34.6143341
7005,32.6968727,34.405117,32.5405235,34.6153908
7006,32.6790009,34.4126778,32.5572815,34.6194458
7007,32.6854897,34.3996696,32.5936432,34.619976
7008,32.6793938,34.4047585,32.6190033,34.6215858
7009,32.6842651,34.3899994,32.593586,34.621418
7010,32.6843491,34.3867187,32.4282913,34.6202545
7011,32.6888847,34.3937798,32.3274651,34.620224
7012,32.6922798,34.4007835,32.3090858,34.6233368
7013,32.6950073,34.4128723,32.345871,34.6253357
7014,32.6909714,34.4192619,32.3223152,34.6250038
7015,32.6828423,34.4119835,32.3405266,34.6265335
7016,32.6851807,34.4285736,32.1979446,34.6162796
7017,32.688942,34.4401627,32.0655403,34.6267281
7018,32.7024689,34.4421921,31.9207478,34.6252823
7019,32.7026634,34.4512787,31.7956924,34.6336746
7020,32.6933098,34.460144,31.8592396,34.6419868
7021,32.7135811,34.4798508,32.0092773,34.6474037
7022,32.7041168,34.4897461,32.0413933,34.6457634
7023,32.7106018,34.4790459,32.0256271,34.6465683
7024,32.7120781,34.4737396,31.9676628,34.6513786
7025,32.7107124,34.4508934,32.1335297,34.6459312
7026,32.7090149,34.4402237,32.1113319,34.6597137
7027,32.7139969,34.4473915,31.9868279,34.6567955
7028,32.7142487,34.4487534,31.8492413,34.6542397
7029,32.7163925,34.4516449,31.840271,34.6728821
7030,32.7003593,34.478241,31.8431129,34.6548233
7031,32.7075653,34.4953575,31.8679352,34.6659088
7032,32.7144432,34.4974442,31.799818,34.66716
7033,32.7114067,34.5108643,31.8153362,34.6779938
7034,32.7246857,34.5200348,31.8099594,34.670578
7035,32.719841,34.5255928,31.8159504,34.6642685
7036,32.7132187,34.5361519,31.7859726,34.6654358
7037,32.7234344,34.5465469,31.9047375,34.6685486
7038,32.7168655,34.543602,31.9127045,34.6711693
7039,32.7246132,34.5729256,31.9164448,34.6889496
7040,32.7347717,34.5697289,31.953743,34.693203
7041,32.7495804,34.5697289,32.0207634,34.6840897
7042,32.7301216,34.5580292,32.0780029,34.6881447
7043,32.7468796,34.5684509,32.111454,34.6893959
7044,32.740757,34.5648956,32.1411705,34.6932831
7045,32.7395859,34.5383568,31.9861679,34.6978683
7046,32.7513351,34.5235176,31.8571339,34.7079277
7047,32.7472687,34.5440826,31.6111412,34.7012329
7048,32.7519722,34.5427475,31.6070175,34.7146225
7049,32.7658081,34.5333824,31.5657482,34.6966743
7050,32.7663078,34.5275192,31.5046082,34.706398
7051,32.7691765,34.4849739,31.3837109,34.7097321
7052,32.7817841,34.4596024,31.3671837,34.7082329
7053,32.7714577,34.4407043,31.3205814,34.705925
7054,32.7782211,34.420723,31.2037315,34.695591
7055,32.7779999,34.4128838,30.9827099,34.6958961
7056,32.7879639,34.4183044,30.9720306,34.714592
7057,32.8077583,34.4269943,31.0732441,34.702507
7058,32.8026924,34.4349709,31.1616459,34.6993942
7059,32.8016052,34.4213257,31.2105408,34.6916161
7060,32.8045578,34.3892822,31.2357121,34.7015343
7061,32.814827,34.4070969,31.1504383,34.69067
7062,32.812767,34.4055977,31.0146389,34.7055626
7063,32.8157997,34.4095421,30.9721203,34.7014236
7064,32.8132973,34.4298019,30.9364586,34.7023964
7065,32.818306,34.452507,30.8841763,34.6951714
7066,32.8310814,34.4596519,30.9303532,34.6941986
7067,32.8317223,34.4329987,31.1141415,34.7026711
7068,32.8586922,34.3832512,31.1357193,34.7026176
7069,32.848114,34.3640175,31.2076969,34.7135086
7070,32.8513985,34.3456764,31.1783428,34.7142029
7071,32.8560486,34.3259125,31.1545086,34.7193985
7072,32.8715248,34.3307228,31.1831112,34.7222862
7073,32.8644524,34.3162689,31.2881145,34.7200089
7074,32.8665123,34.3201027,31.2509022,34.7280655
7075,32.8989487,34.3316231,31.1858997,34.74543
7076,32.9031792,34.3335686,31.0615082,34.7341232
7077,32.8992844,34.3304253,30.9620857,34.7304001
7078,32.9141731,34.3378487,31.0201912,34.7324562
7079,32.9120026,34.3555794,31.0511932,34.732151
7080,32.9030418,34.3602753,31.2028484,34.730484
7081,32.9178467,34.3722,31.2474499,34.7252884
7082,32.9161758,34.3736191,31.3301506,34.7277336
7083,32.9169273,34.392292,31.2708359,34.7319298
7084,32.9216614,34.4128609,31.2649555,34.7248726
7085,32.927784,34.4224472,31.2568722,34.7182045
7086,32.927784,34.4192238,31.4019756,34.7176476
7087,32.9362717,34.3579407,31.4478226,34.7209282
7088,32.930397,34.3248672,31.1039696,34.7282066
7089,32.9259186,34.3393211,31.0299759,34.7174263
7090,32.9247208,34.3353462,31.1472359,34.7177582
7091,32.9253883,34.3365135,31.2070007,34.7202301
7092,32.9244156,34.3568573,31.0878258,34.733284
7093,32.9317703,34.3895988,31.0732174,34.731617
7094,32.931076,34.3855972,31.1150913,34.7330894
7095,32.9329948,34.3689766,30.9699478,34.7218361
7096,32.9308815,34.3334846,30.8463383,34.7421722
7097,32.9252853,34.333374,30.876873,34.7284775
7098,32.9308243,34.2994957,30.7601147,34.7212791
7099,32.9168282,34.3115845,30.7657757,34.726532
7100,32.9180794,34.3188095,30.8715477,34.7224731
7101,32.909729,34.3343201,30.907156,34.7192802
7102,32.914238,34.3506355,30.9802074,34.7178917
7103,32.9082832,34.3739815,31.0781803,34.7221985
7104,32.89217,34.3883514,31.1995029,34.7276993
7105,32.8977356,34.4106102,31.2841587,34.7320328
7106,32.8896904,34.4392357,31.2541943,34.7245331
7107,32.8907776,34.4766998,31.1024628,34.7239761
7108,32.8869095,34.4731674,31.0286369,34.7320595
7109,32.8799477,34.4842834,31.0695076,34.7366982
7110,32.8705673,34.4821701,31.1826363,34.7455597
7111,32.8957291,34.5201607,31.1963463,34.7563934
7112,32.8881874,34.521244,31.1699772,34.7460594
7113,32.8782501,34.5248833,31.0327587,34.7587814
7114,32.8859062,34.5213814,31.0610294,34.7573662
7115,32.8700676,34.5169373,31.0425434,34.7682304
7116,32.8737411,34.5282745,31.1177616,34.7573128
7117,32.8745766,34.5345001,31.2235813,34.7743416
7118,32.8775826,34.5506439,31.3014622,34.7636452
7119,32.8610497,34.5560341,31.3899574,34.7693672
7120,32.8681221,34.5712624,31.4625301,34.7768974
7121,32.8633041,34.5816536,31.5080109,34.7590599
7122,32.8499184,34.5749855,31.5413132,34.7733955
7123,32.8564568,34.5642052,31.6058502,34.7777023
7124,32.8505592,34.5823784,31.6936226,34.7816772
7125,32.8638611,34.5877686,31.7999706,34.7867317
7126,32.8486938,34.5684853,31.8871136,34.78862
7127,32.8600197,34.5637589,32.0090942,34.7936211
7128,32.8586006,34.5532837,32.0881424,34.8042831
7129,32.8700676,34.5711937,32.2077141,34.7947807
7130,32.8830109,34.5705795,32.2206917,34.8036995
7131,32.8640823,34.5708046,32.2670326,34.8102837
7132,32.8738823,34.5770569,32.3218918,34.8070908
7133,32.8811722,34.5896721,32.3706207,34.801506
7134,32.8763313,34.6038437,32.4256973,34.7968941
7135,32.8683128,34.5955048,32.362854,34.7937813
7136,32.8735466,34.5907555,32.3806992,34.804615
7137,32.8707085,34.5962296,32.318325,34.8040886
7138,32.8711815,34.5895042,32.2335587,34.8173676
7139,32.8670883,34.5780563,32.153656,34.8132286
7140,32.8653641,34.579113,32.1970482,34.811451
7141,32.8694,34.5738029,32.2582588,34.8045616
7142,32.8693428,34.5681343,32.2702065,34.8052292
7143,32.8623581,34.5597725,32.3317223,34.8094788
7144,32.8630524,34.5320663,32.3506851,34.8182564
7145,32.8693695,34.5202255,32.3496246,34.7960854
7146,32.8735161,34.5153923,32.3240051,34.8147697
7147,32.8919945,34.526371,32.3591537,34.8267441
7148,32.8718147,34.5298462,32.4089394,34.8219376
7149,32.8739014,34.502861,32.3749428,34.8176308
7150,32.8900719,34.5006943,32.3743858,34.8216591
7151,32.880249,34.5012779,32.4114761,34.8242722
7152,32.8781624,34.4975548,32.4426575,34.8196869
7153,32.8818626,34.4926376,32.3521347,34.8296623
7154,32.8822784,34.4876633,32.2471275,34.8329124
7155,32.8689499,34.4844933,32.1046448,34.83041
7156,32.882,34.4892197,31.9886894,34.8333282
7157,32.8800278,34.5028915,31.907795,34.8295784
7158,32.8865089,34.5286789,31.9236164,34.8321877
7159,32.8897934,34.5461845,31.8686543,34.8399963
7160,32.8894348,34.5523834,31.8564243,34.8326035
7161,32.8833389,34.5699158,31.813549,34.8335228
7162,32.8922997,34.573864,31.7512531,34.8242683
7163,32.8775482,34.5963402,31.7035503,34.8372726
7164,32.8873711,34.619709,31.8144665,34.8602638
7165,32.9004288,34.6408272,31.8503132,34.8465958
7166,32.8988991,34.6517754,31.9294853,34.8460121
7167,32.9001503,34.6427727,31.8862782,34.8537331
7168,32.9010696,34.6474953,31.8186932,34.8456764
7169,32.8996201,34.6752243,31.9728584,34.8274536
7170,32.9022102,34.6900063,32.0041389,34.8302307
7171,32.8972549,34.6939812,31.9446964,34.8384819
7172,32.8925781,34.7085381,31.8095837,34.8481522
7173,32.8934135,34.7193184,31.6923428,34.8372612
7174,32.8995094,34.7282944,31.5430412,34.8416786
7175,32.9063263,34.7378235,31.4895363,34.8409271
7176,32.9176254,34.7347946,31.4034748,34.8315659
7177,32.9057732,34.7475739,31.4879475,34.8392334
7178,32.9029045,34.7486305,31.5063953,34.8335114
7179,32.9074707,34.7507973,31.5461082,34.8447342
7180,32.9064674,34.75177,31.6588783,34.8532906
7181,32.9057159,34.7673264,31.7941475,34.8388977
7182,32.9054909,34.7673264,31.8516769,34.8598137
7183,32.9214134,34.7855415,31.795969,34.8623428
7184,32.9172401,34.8008766,31.8037128,34.8682594
7185,32.9078331,34.8111305,31.7617836,34.8672333
7186,32.911171,34.7971268,31.6868896,34.8605652
7187,32.9197159,34.7892914,31.769083,34.8688965
7188,32.9185181,34.7908211,31.8778191,34.8584251
7189,32.9172935,34.7596474,31.9471283,34.8649254
7190,32.9147644,34.742981,32.1441383,34.8740082
7191,32.9313774,34.7500648,32.2424202,34.8755379
7192,32.9117584,34.7635117,32.3297195,34.8788986
7193,32.9236679,34.7679291,32.3083611,34.8786774
7194,32.9266739,34.7811241,32.2749443,34.8844833
7195,32.9344673,34.7891273,32.2389679,34.8922043
7196,32.9181023,34.7904892,32.3141556,34.8955383
7197,32.9315987,34.7729836,32.29842,34.8875122
7198,32.9161263,34.7829323,32.3842125,34.8940086
7199,32.9277039,34.7655106,32.4497032,34.8929825
7200,32.9338264,34.7752609,32.5395775,34.8928146
7201,32.9331589,34.7766838,32.5946121,34.8969269
7202,32.9353294,34.783741,32.6296616,34.9141502
7203,32.932518,34.7941856,32.5629578,34.9050941
7204,32.9282608,34.7904625,32.5262108,34.9000397
7205,32.9389191,34.7962151,32.6071701,34.9116783
7206,32.9393921,34.8030777,32.6797714,34.9107323
7207,32.9360809,34.7962685,32.6884003,34.9105682
7208,32.9371109,34.8182182,32.7452965,34.9145927
7209,32.9418411,34.833828,32.8060036,34.9020958
7210,32.9440422,34.8473854,32.8856316,34.9096794
7211,32.9411201,34.8410797,32.8764496,34.9186516
7212,32.9549217,34.8410263,32.8641205,34.9216232
7213,32.951889,34.8338585,32.885746,34.9230652
7214,32.9400902,34.8448601,32.9255409,34.9216232
7215,32.9446831,34.8526382,32.9974251,34.9192619
7216,32.9399223,34.8477478,33.0390587,34.9264297
7217,32.9416466,34.8517494,33.0825806,34.9225388
7218,32.9443741,34.8543587,33.0827751,34.930336
7219,32.9704781,34.8763351,33.0628891,34.9369736
7220,32.9632416,34.8826981,33.0337791,34.9373055
7221,32.9667206,34.8693657,32.9858055,34.940918
