Temps,Teau,Tis,Tamb,Tcr
14993,36.6735764,34.2166595,27.6988029,38.235878
14994,36.674324,34.2170029,27.7004128,38.2359047
14995,36.6743813,34.2185822,27.7008038,38.2363892
14996,36.6756821,34.2217751,27.7008572,38.237011
14997,36.6760826,34.222374,27.701601,38.2376976
14998,36.6765442,34.2247887,27.7020359,38.2378883
14999,36.6783447,34.2280922,27.7025089,38.238121
15000,36.6786499,34.2289429,27.7026978,38.2382851
15001,36.6802025,34.2291641,27.7027283,38.2386475
15002,36.6851959,34.2333488,27.7029324,38.238781
15003,36.6855583,34.2337189,27.7030983,38.2393799
15004,36.6891823,34.235096,27.7031059,38.23946
15005,36.6963654,34.235466,27.7037582,38.2397118
15006,36.7029953,34.2355995,27.703825,38.2398567
15007,36.7063217,34.2360687,27.7042751,38.2400475
15008,36.7148361,34.2390671,27.7042942,38.2401047
15009,36.7204933,34.2412415,27.7044106,38.2402687
15010,36.7244377,34.2450371,27.7047768,38.2403755
15011,36.7271843,34.2455673,27.7049007,38.2404175
15012,36.7282028,34.2455978,27.7050152,38.2405052
15013,36.7295952,34.2487869,27.7051506,38.2405281
15014,36.7299843,34.251442,27.7056713,38.2405319
15015,36.7301521,34.2524452,27.7058315,38.2407646
15016,36.7329979,34.2532158,27.7058582,38.2412758
15017,36.733284,34.2538834,27.7065334,38.2413406
15018,36.7340508,34.2543526,27.7065887,38.2419853
15019,36.7351685,34.2559586,27.7069511,38.2425919
15020,36.7353249,34.2565498,27.7072639,38.243206
15021,36.736351,34.2567749,27.7076302,38.2439117
15022,36.7371025,34.2570839,27.7083931,38.2445908
15023,36.7379074,34.2577095,27.7093067,38.2447128
15024,36.7394028,34.2581673,27.7093601,38.2454224
15025,36.7397995,34.2589607,27.709383,38.2455826
15026,36.7399292,34.2591515,27.7094555,38.2457085
15027,36.7412872,34.2593384,27.709774,38.2475471
15028,36.7445068,34.2630577,27.7101383,38.2476921
15029,36.7452545,34.2631111,27.7102928,38.2481461
15030,36.7456131,34.2638512,27.7106113,38.2484398
15031,36.7465019,34.2639351,27.7108059,38.2484894
15032,36.7471962,34.2656937,27.7110252,38.2486801
15033,36.747509,34.2669983,27.7118206,38.249485
15034,36.7477303,34.2678108,27.7119961,38.2502518
15035,36.7494431,34.2679138,27.7124825,38.2507362
15036,36.7495346,34.2683372,27.7126942,38.2513046
15037,36.7502747,34.2720451,27.712719,38.2526245
15038,36.7511559,34.2740593,27.7129345,38.2527046
15039,36.7516594,34.2741852,27.7132378,38.2533531
15040,36.7525482,34.275322,27.713253,38.2540092
15041,36.7551003,34.277256,27.7133942,38.2543106
15042,36.755455,34.2775574,27.7134514,38.2543373
15043,36.7560692,34.2780647,27.7135391,38.2544746
15044,36.7562447,34.2795067,27.7137375,38.2560349
15045,36.7568169,34.2804871,27.714222,38.256588
15046,36.7581291,34.2808838,27.7143822,38.2571297
15047,36.7591705,34.2818184,27.71488,38.2575035
15048,36.7598419,34.2818794,27.7149982,38.2579041
15049,36.7600327,34.2822685,27.7154007,38.2594299
15050,36.760807,34.2826805,27.7159042,38.2596931
15051,36.761364,34.2861519,27.7167969,38.2616196
15052,36.7620049,34.2877159,27.7168903,38.2621193
15053,36.7628326,34.2877998,27.7178078,38.2627106
15054,36.7628326,34.2878494,27.718544,38.2628479
15055,36.7635536,34.2882614,27.7185631,38.2629738
15056,36.7636719,34.2887268,27.7186928,38.2630844
15057,36.7637482,34.2887383,27.7188053,38.2637787
15058,36.7642479,34.2890282,27.7191086,38.263916
15059,36.765049,34.2919159,27.7192268,38.2640114
15060,36.7650833,34.2922592,27.7195072,38.2651215
15061,36.7657852,34.2935448,27.7198696,38.2673836
15062,36.7658577,34.2937202,27.7199593,38.268055
15063,36.7666321,34.2941055,27.7203293,38.2713242
15064,36.76688,34.2956085,27.7204876,38.2732048
15065,36.7671318,34.295826,27.7206326,38.2732353
15066,36.7679062,34.2959099,27.7209206,38.2748413
15067,36.7684097,34.2965202,27.7209415,38.2754021
15068,36.769516,34.2966919,27.7219105,38.2756462
15069,36.7695694,34.2979355,27.72192,38.2763176
15070,36.7707634,34.2982368,27.7219887,38.2765961
15071,36.7713165,34.298336,27.7221603,38.2770309
15072,36.7714882,34.2984695,27.7222576,38.2770691
15073,36.7716141,34.3016129,27.7225208,38.2772293
15074,36.7722054,34.3017464,27.7233315,38.2775726
15075,36.7729034,34.3017845,27.7233467,38.2776489
15076,36.7741394,34.3018723,27.723402,38.2778282
15077,36.7747498,34.3022003,27.723671,38.2781372
15078,36.7749138,34.3033028,27.7239895,38.2785225
15079,36.7756653,34.3047562,27.7248974,38.2786713
15080,36.7767181,34.3050499,27.7250576,38.2790337
15081,36.7774124,34.3056602,27.7250862,38.2791138
15082,36.7774658,34.3060608,27.7253494,38.2795143
15083,36.7778816,34.3085747,27.725462,38.2796974
15084,36.7785225,34.309433,27.7264786,38.2797318
15085,36.7786407,34.309536,27.7265987,38.2803345
15086,36.7789307,34.3096886,27.7270813,38.2808762
15087,36.7791862,34.3098412,27.7274647,38.281292
15088,36.7795563,34.3102913,27.7278347,38.2814713
15089,36.7806282,34.3107071,27.7280178,38.2815971
15090,36.7807961,34.3111305,27.728384,38.2818298
15091,36.7811241,34.3117943,27.7288723,38.2819786
15092,36.781517,34.3126488,27.7289963,38.2826805
15093,36.7817726,34.3133888,27.7293243,38.2835007
15094,36.7823181,34.3139915,27.7297497,38.2837944
15095,36.782692,34.3156929,27.7299747,38.283905
15096,36.7828941,34.3163376,27.7300224,38.2841835
15097,36.7832184,34.3163986,27.730072,38.2843666
15098,36.7838364,34.3173409,27.730341,38.2843895
15099,36.7839088,34.3177147,27.7304077,38.2844505
15100,36.7839928,34.3178444,27.7304649,38.2851906
15101,36.78405,34.3183937,27.7306652,38.2853432
15102,36.7842445,34.3193398,27.7308178,38.2855225
15103,36.7844658,34.3195953,27.7309303,38.2864265
15104,36.7845764,34.319622,27.7311192,38.2868042
15105,36.7846222,34.3209152,27.7312412,38.2871552
15106,36.7853165,34.323307,27.7314167,38.2873306
15107,36.7859764,34.3237915,27.7318077,38.2880211
15108,36.7868881,34.3241272,27.7321262,38.2880898
15109,36.7868919,34.3243599,27.7322979,38.2883415
15110,36.7877083,34.3244705,27.7326813,38.2885513
15111,36.787838,34.3247032,27.7327557,38.2886887
15112,36.7880974,34.3258362,27.7330513,38.2889328
15113,36.7887917,34.3263626,27.7331352,38.289547
15114,36.7888451,34.326786,27.733469,38.2902184
15115,36.7892761,34.3272972,27.7339325,38.2902451
15116,36.7894707,34.3275337,27.7340851,38.2902756
15117,36.7896652,34.3281631,27.7341576,38.2905617
15118,36.7899818,34.3289261,27.7344322,38.2909012
15119,36.7901077,34.329464,27.734457,38.2911263
15120,36.7903175,34.3296585,27.7346878,38.29142
15121,36.7904968,34.3305969,27.735157,38.2921677
15122,36.7905083,34.330616,27.7354126,38.2926483
15123,36.790844,34.3306923,27.7357864,38.2938309
15124,36.79105,34.3310471,27.7358551,38.294014
15125,36.7911186,34.3311577,27.7359581,38.2944641
15126,36.7915077,34.331852,27.73596,38.2955475
15127,36.7917824,34.3323097,27.736042,38.2959518
15128,36.7922287,34.3330116,27.7362576,38.2960052
15129,36.7922592,34.333271,27.7366104,38.2960472
15130,36.7926865,34.3334198,27.7367306,38.2980309
15131,36.7933502,34.3336143,27.7368832,38.2980957
15132,36.7939491,34.3340607,27.7369175,38.2981949
15133,36.7947655,34.3341026,27.7373047,38.2998314
15134,36.7951279,34.3341331,27.7380714,38.30056
15135,36.7951546,34.334549,27.7380981,38.3011856
15136,36.7955856,34.3363152,27.7381153,38.3030968
15137,36.7957802,34.336628,27.7381477,38.3032608
15138,36.7966537,34.3369522,27.7381477,38.3040657
15139,36.7983017,34.3369827,27.7386608,38.3043976
15140,36.798439,34.3392601,27.7386932,38.30513
15141,36.7990799,34.340065,27.7391777,38.3065948
15142,36.7997704,34.340107,27.7393742,38.3080826
15143,36.8000908,34.3402138,27.7395096,38.3080826
15144,36.8001022,34.3402596,27.739954,38.3088112
15145,36.8007545,34.3404198,27.740139,38.3101883
15146,36.801754,34.3408585,27.7404861,38.3103828
15147,36.8018188,34.3413925,27.7407036,38.3116379
15148,36.802124,34.341732,27.7412853,38.3117676
15149,36.8023491,34.3421135,27.7414207,38.3119926
15150,36.8033752,34.3422737,27.7420444,38.31287
15151,36.8036499,34.3424759,27.7423401,38.3128738
15152,36.8043213,34.3425255,27.7431469,38.3155022
15153,36.8048325,34.3427315,27.7436562,38.3158073
15154,36.8057289,34.343235,27.7439575,38.3163071
15155,36.8058853,34.3437958,27.7443218,38.3170357
15156,36.8060913,34.3439674,27.744482,38.3170815
15157,36.8062325,34.3443871,27.7445736,38.317997
15158,36.8067589,34.3447723,27.7451096,38.3184357
15159,36.8068581,34.3448105,27.7452316,38.3186684
15160,36.8070221,34.3456573,27.7457314,38.3187714
15161,36.8071175,34.3458939,27.7460003,38.3187714
15162,36.8071747,34.3465118,27.7461948,38.3188553
15163,36.807312,34.3474197,27.7467785,38.3189087
15164,36.8087845,34.3478699,27.7469654,38.3191299
15165,36.8091316,34.3482475,27.7471313,38.3204575
15166,36.8092537,34.3482971,27.7475147,38.3206558
15167,36.8093071,34.3484726,27.7477264,38.3210449
15168,36.810379,34.3487549,27.7478294,38.3212166
15169,36.8105164,34.349144,27.7481861,38.3225403
15170,36.8105583,34.3497925,27.7491455,38.3241196
15171,36.8107224,34.3498154,27.749218,38.3244324
15172,36.8107758,34.351181,27.7492714,38.3260078
15173,36.810833,34.3514023,27.7498131,38.3273697
15174,36.8110008,34.3519325,27.7498665,38.3284111
15175,36.8110733,34.3521805,27.7499218,38.3295174
15176,36.8111115,34.3522339,27.7500229,38.3305626
15177,36.8114967,34.3522873,27.7501602,38.3323441
15178,36.8126526,34.352356,27.7503757,38.3323708
15179,36.8152046,34.3527946,27.7504292,38.3325691
15180,36.815815,34.3530579,27.7505264,38.3328972
15181,36.8165054,34.3533211,27.7506847,38.333313
15182,36.8166733,34.3534203,27.7509174,38.3337822
15183,36.8169785,34.3537331,27.7510567,38.3344574
15184,36.8185043,34.35392,27.7510929,38.3351135
15185,36.8205566,34.3549004,27.7515678,38.3354149
15186,36.8210106,34.3549767,27.7516556,38.3357315
15187,36.8211136,34.3550148,27.7516785,38.3370247
15188,36.8226624,34.3560181,27.7519264,38.3381691
15189,36.8227768,34.3562698,27.7520866,38.3383522
15190,36.8239784,34.3564224,27.7527981,38.338768
15191,36.824646,34.356678,27.7530575,38.3389969
15192,36.8253098,34.3576317,27.753212,38.3391495
15193,36.8265839,34.3580856,27.7532234,38.3405609
15194,36.827076,34.3582001,27.7532444,38.3410378
15195,36.8279152,34.35849,27.7541542,38.341423
15196,36.8279343,34.3591118,27.7553253,38.3419456
15197,36.8282967,34.3592987,27.7563057,38.3436165
15198,36.8286018,34.359375,27.7564602,38.3444977
15199,36.8288307,34.35952,27.7572308,38.3451195
15200,36.8295517,34.3601303,27.7573814,38.3456841
15201,36.8318977,34.3602562,27.7577801,38.345993
15202,36.832592,34.3604851,27.7579918,38.3461876
15203,36.8332329,34.3605995,27.7582722,38.3467636
15204,36.833313,34.3612442,27.7584019,38.3470993
15205,36.8339539,34.361393,27.7586555,38.3471298
15206,36.8348656,34.3622131,27.7591248,38.3474007
15207,36.8350716,34.3628387,27.7595406,38.3477898
15208,36.8354759,34.363266,27.7596035,38.3478508
15209,36.8356247,34.363266,27.7603817,38.3479996
15210,36.8357353,34.3633385,27.7605247,38.3482857
15211,36.8357811,34.364212,27.7606068,38.3483047
15212,36.8362083,34.3642197,27.7606182,38.3488693
15213,36.8384438,34.3642311,27.7609348,38.3491516
15214,36.8397636,34.3642578,27.7610474,38.349369
15215,36.8401337,34.3643036,27.7611694,38.3497581
15216,36.8409767,34.3645668,27.7613888,38.3500633
15217,36.8418846,34.3650436,27.7615719,38.3501587
15218,36.8444214,34.3657417,27.7620659,38.3506966
15219,36.8450813,34.3658791,27.7621078,38.3509789
15220,36.8470573,34.3662415,27.7623596,38.3516273
15221,36.8475838,34.3662682,27.7623863,38.3523026
15222,36.8483696,34.3663025,27.7630692,38.3523865
15223,36.8484993,34.3670959,27.7631607,38.3523903
15224,36.8495522,34.3675804,27.7632561,38.3532219
15225,36.8517418,34.367878,27.7633171,38.3532753
15226,36.8522797,34.3679924,27.7635422,38.3540192
15227,36.8522987,34.368351,27.7643242,38.3543587
15228,36.855072,34.3684616,27.7645226,38.3545723
15229,36.8552666,34.3685226,27.76478,38.3545876
15230,36.8555717,34.3685493,27.7648125,38.3547935
15231,36.8562088,34.3686142,27.7649918,38.3550529
15232,36.8581505,34.3688049,27.7651939,38.3555489
15233,36.8593979,34.3691788,27.7653599,38.3558464
15234,36.8607559,34.3691788,27.765974,38.3561516
15235,36.8623352,34.3699951,27.7662678,38.356472
15236,36.864193,34.370079,27.7664814,38.3570824
15237,36.8669128,34.3702774,27.7667351,38.3584061
15238,36.8678436,34.3706856,27.766737,38.3589363
15239,36.8743057,34.3711586,27.7669411,38.3590889
15240,36.8754425,34.3714943,27.7670021,38.3594513
15241,36.8759956,34.3719177,27.7677784,38.3599892
15242,36.8773003,34.3721313,27.7681599,38.3606529
15243,36.8830681,34.372242,27.7681751,38.3612213
15244,36.8836479,34.3726921,27.7683887,38.3620033
15245,36.8837051,34.3729477,27.7686462,38.3620949
15246,36.8852844,34.3735199,27.768816,38.3634911
15247,36.8859787,34.3738823,27.7692261,38.3647194
15248,36.8880844,34.3739662,27.7693748,38.3662415
15249,36.888195,34.3741951,27.7694702,38.3667717
15250,36.8887787,34.3744392,27.7698822,38.3669395
15251,36.8888626,34.3745537,27.7702389,38.3686409
15252,36.8904419,34.3746109,27.7707634,38.370018
15253,36.8918571,34.3750763,27.7709351,38.3714523
15254,36.8939095,34.375351,27.7710724,38.3716431
15255,36.8943825,34.3756371,27.7710876,38.3743477
15256,36.8955994,34.3762512,27.7715492,38.3758812
15257,36.8956833,34.3762779,27.7717552,38.3770676
15258,36.8958778,34.3763847,27.7738667,38.3779831
15259,36.8991776,34.3767471,27.7744198,38.3801498
15260,36.9025612,34.377121,27.7744865,38.3804245
15261,36.9040565,34.3773651,27.7745037,38.3810577
15262,36.9048347,34.3782654,27.7751827,38.3826942
15263,36.9080772,34.3784103,27.7751884,38.3843307
15264,36.9082451,34.3785477,27.7760582,38.3852081
15265,36.908493,34.3793564,27.7760639,38.3869629
15266,36.9104347,34.3794556,27.7760773,38.3925018
15267,36.9105453,34.3796082,27.7773247,38.3926315
15268,36.9109344,34.3802109,27.7778244,38.3931007
15269,36.9119606,34.3804741,27.7779846,38.3935928
15270,36.9122086,34.3812256,27.7786884,38.3939362
15271,36.9128761,34.3813782,27.7787895,38.3949394
15272,36.9165611,34.3818016,27.7794418,38.3958511
15273,36.9166145,34.3821182,27.7795258,38.3960381
15274,36.9168091,34.3824768,27.7797756,38.3961678
15275,36.9178352,34.3825874,27.780468,38.3962288
15276,36.9181137,34.382637,27.7810688,38.3963737
15277,36.9188881,34.382782,27.7814026,38.3979836
15278,36.9194756,34.3828125,27.7818356,38.3987541
15279,36.9195824,34.3836708,27.7819042,38.3989716
15280,36.9199409,34.3842316,27.7821712,38.3991737
15281,36.9208031,34.3843346,27.7827339,38.3995705
15282,36.9213829,34.3843689,27.7827587,38.3996544
15283,36.9222717,34.384407,27.7833996,38.4007072
15284,36.9223289,34.3844643,27.7838535,38.4016838
15285,36.9223557,34.3844795,27.7842712,38.4016953
15286,36.9230766,34.3846016,27.7843475,38.4018288
15287,36.9252396,34.3850899,27.7844372,38.4037323
15288,36.9255714,34.3853302,27.7845306,38.4040375
15289,36.9287605,34.385582,27.7846012,38.4041519
15290,36.9308624,34.3864708,27.7847023,38.406311
15291,36.9337502,34.3865929,27.7847157,38.407093
15292,36.9359093,34.3869705,27.7847805,38.4083633
15293,36.936718,34.3872986,27.7848091,38.4092484
15294,36.9369087,34.3874817,27.7850075,38.4092789
15295,36.9402351,34.3876266,27.7852726,38.4106216
15296,36.942009,34.3878098,27.7855492,38.4113388
15297,36.9421463,34.3884506,27.7857323,38.4141655
15298,36.9426193,34.3884926,27.7857513,38.4141731
15299,36.94384,34.3885422,27.786644,38.4161034
15300,36.9456406,34.3885612,27.7869282,38.4169502
15301,36.9472198,34.3889046,27.7872887,38.4171829
15302,36.9530449,34.3893394,27.7875805,38.4178238
15303,36.9540443,34.3895378,27.787941,38.4192696
15304,36.9558716,34.3901405,27.7880669,38.419426
15305,36.956955,34.3902855,27.7881298,38.4195442
15306,36.9577293,34.3903961,27.7881565,38.4197006
15307,36.9581451,34.3905373,27.7885437,38.4210091
15308,36.9591179,34.3908958,27.7886143,38.4214172
15309,36.9669266,34.3910065,27.7887745,38.4222946
15310,36.9689865,34.3913956,27.7887878,38.4223938
15311,36.9706688,34.3917274,27.7892914,38.4224014
15312,36.9764061,34.3921547,27.7894688,38.4228973
15313,36.9782372,34.3922005,27.7894993,38.423645
15314,36.9785995,34.3925934,27.7900639,38.4263916
15315,36.9799843,34.3926086,27.7902832,38.4270782
15316,36.9816475,34.3927612,27.790287,38.4318581
15317,36.9831161,34.3937035,27.7906761,38.433754
15318,36.9845314,34.3940659,27.790678,38.4337845
15319,36.9855576,34.3947868,27.7908535,38.4353905
15320,36.9880791,34.3949242,27.7910557,38.4357719
15321,36.9917107,34.3949471,27.7912273,38.4365196
15322,36.9948463,34.3953362,27.7914371,38.4371643
15323,36.997036,34.3953438,27.7917938,38.437191
15324,36.9996948,34.3953934,27.7919121,38.438488
15325,37,34.395874,27.792841,38.4404602
15326,37.0011673,34.397068,27.7929783,38.4411469
15327,37.0050468,34.3974762,27.7937374,38.4427757
15328,37.0070152,34.3975945,27.7937584,38.4443779
15329,37.0173264,34.4008408,27.7939224,38.4454689
15330,37.0206528,34.4009132,27.7941074,38.4458733
15331,37.0206833,34.4012909,27.794981,38.4460678
15332,37.0240936,34.401432,27.7951565,38.4477463
15333,37.0261993,34.4015694,27.7951756,38.4478683
15334,37.0299988,34.4017639,27.7961388,38.4521675
15335,37.0304108,34.4018364,27.7962399,38.4532242
15336,37.0316048,34.4019012,27.7967262,38.4533882
15337,37.034153,34.402401,27.7968559,38.4547997
15338,37.0346832,34.4025459,27.7969303,38.4555168
15339,37.0347939,34.4026794,27.7970791,38.4578743
15340,37.0349007,34.4030342,27.7973881,38.4585953
15341,37.0352058,34.4032402,27.7974014,38.4598045
15342,37.0353203,34.4036903,27.7975216,38.4618607
15343,37.0353737,34.4038429,27.7977467,38.4619408
15344,37.0364799,34.4044533,27.797945,38.4640923
15345,37.0377884,34.4046249,27.7991085,38.4661217
15346,37.038063,34.4047203,27.7991199,38.4673958
15347,37.0400047,34.4048195,27.800108,38.4699402
15348,37.0407143,34.4054031,27.8005295,38.4703903
15349,37.040863,34.4059181,27.8007584,38.4717674
15350,37.0416145,34.4063683,27.8009453,38.4724007
15351,37.0416412,34.4064522,27.8022785,38.4729576
15352,37.0421944,34.4064598,27.802393,38.4740219
15353,37.0426369,34.4064598,27.8025742,38.4754448
15354,37.0432777,34.4067307,27.8025951,38.4757881
15355,37.0436668,34.4069977,27.8027534,38.4760895
15356,37.0448418,34.4071693,27.8028126,38.47612
15357,37.0450745,34.4075432,27.8028526,38.4763603
15358,37.0451584,34.4082298,27.8028564,38.47686
15359,37.0457153,34.4082642,27.8029404,38.4771881
15360,37.0459633,34.4087982,27.8035202,38.477562
15361,37.046505,34.4092102,27.8035622,38.4783287
15362,37.0469894,34.4104309,27.8036766,38.4802742
15363,37.0485725,34.4107056,27.8039341,38.4829292
15364,37.0486031,34.4109001,27.8047714,38.4848404
15365,37.0503311,34.4117622,27.8049393,38.487545
15366,37.0503311,34.412014,27.8049927,38.4879913
15367,37.0505943,34.4124832,27.805254,38.4905739
15368,37.0508995,34.4127922,27.8052826,38.4908218
15369,37.0511513,34.4134102,27.805645,38.4908676
15370,37.0515785,34.4140205,27.8059406,38.4913445
15371,37.0518188,34.4141693,27.8067646,38.4917908
15372,37.051857,34.4154854,27.8073235,38.4924812
15373,37.0522041,34.4155426,27.8075104,38.4928665
15374,37.0528717,34.4155693,27.8077335,38.4942741
15375,37.0531044,34.4156456,27.8082943,38.495388
15376,37.0536041,34.4158478,27.8086014,38.496109
15377,37.0536308,34.4159012,27.8086529,38.4971924
15378,37.0542831,34.4161224,27.8091602,38.4984322
15379,37.0544624,34.416687,27.8092136,38.4987335
15380,37.0549049,34.4167404,27.8098545,38.498806
15381,37.0550041,34.4171867,27.8100185,38.5002861
15382,37.0552559,34.4172974,27.8100758,38.5005035
15383,37.0553322,34.4178505,27.8102303,38.5013695
15384,37.0555038,34.4178543,27.8104248,38.5020294
15385,37.0561981,34.4179955,27.811327,38.5023308
15386,37.0566635,34.4182434,27.8117943,38.5025597
15387,37.0573235,34.4185448,27.8121109,38.5026398
15388,37.0589409,34.4187698,27.8121471,38.5039139
15389,37.0590286,34.418808,27.8121929,38.5041008
15390,37.0592308,34.4191933,27.812521,38.5041389
15391,37.0593681,34.4192467,27.8128414,38.5043564
15392,37.0594978,34.419548,27.8130531,38.5055275
15393,37.0596924,34.4196167,27.813448,38.505619
15394,37.0600891,34.4200478,27.8137836,38.5061989
15395,37.060257,34.4201317,27.8138542,38.5068054
15396,37.0606041,34.4207687,27.8138962,38.5068474
15397,37.0607452,34.4218254,27.8148613,38.5074005
15398,37.0610046,34.4226341,27.8149681,38.5079308
15399,37.0612717,34.4230232,27.8152523,38.5084801
15400,37.0623627,34.4231071,27.8155708,38.5087585
15401,37.0650864,34.4233208,27.8164482,38.5087662
15402,37.0654106,34.4233665,27.8177681,38.5089264
15403,37.0659027,34.4246025,27.8181915,38.5095215
15404,37.0662231,34.4259071,27.8185043,38.5105324
15405,37.066288,34.4259567,27.8188419,38.5115433
15406,37.0666504,34.4259949,27.8194199,38.5116119
15407,37.0672035,34.4261513,27.8198643,38.5120697
15408,37.0672607,34.4262009,27.8200245,38.5121803
15409,37.0676918,34.4264679,27.8208008,38.5123329
15410,37.0681381,34.4265175,27.8208752,38.5139084
15411,37.0686646,34.4268112,27.8209305,38.5145721
15412,37.0687141,34.4275131,27.8210945,38.5160828
15413,37.0696335,34.4275475,27.8212337,38.5167503
15414,37.0697441,34.4279518,27.8214035,38.5170097
15415,37.0698357,34.4285889,27.8223877,38.5174484
15416,37.0700226,34.4289627,27.8227654,38.5187263
15417,37.0703812,34.4300499,27.823225,38.5195961
15418,37.0706863,34.4300842,27.8233395,38.5197754
15419,37.0708542,34.4304428,27.8245144,38.5199852
15420,37.0713272,34.4306793,27.8249245,38.5204964
15421,37.0717545,34.4309578,27.825058,38.5207329
15422,37.0717697,34.4312172,27.8250675,38.5212173
15423,37.0727959,34.4313126,27.8254871,38.5218658
15424,37.0735893,34.4313736,27.8258247,38.5222816
15425,37.0744591,34.431633,27.8266068,38.5231552
15426,37.075161,34.4317093,27.8269711,38.5242157
15427,37.0770264,34.4318581,27.8274593,38.5250511
15428,37.0771103,34.432106,27.8281155,38.5278473
15429,37.0784416,34.4327774,27.8281517,38.5282555
15430,37.0785522,34.4335556,27.8285942,38.5307693
15431,37.0801239,34.4336472,27.828825,38.5316467
15432,37.0801239,34.433918,27.8292198,38.5320854
15433,37.0803833,34.4339409,27.8295021,38.5322227
15434,37.0815468,34.4352608,27.8297901,38.5323486
15435,37.0827599,34.4353371,27.8298302,38.5337753
15436,37.0827599,34.4354286,27.8302612,38.5337868
15437,37.0829811,34.4356079,27.8311844,38.5350952
15438,37.0830078,34.4356422,27.8319302,38.5354652
15439,37.0835609,34.4358444,27.8320827,38.5355453
15440,37.084034,34.4358902,27.8326015,38.5357552
15441,37.0846596,34.4359436,27.8332863,38.5399475
15442,37.0858994,34.4362793,27.8335285,38.5407257
15443,37.0862961,34.4363136,27.833847,38.5422211
15444,37.0866966,34.4368324,27.8344822,38.5434303
15445,37.0882263,34.4368362,27.8344936,38.5440788
15446,37.0882263,34.4370537,27.8349419,38.5446243
15447,37.0887489,34.4373322,27.8351765,38.545414
15448,37.088829,34.4375839,27.8356934,38.5455933
15449,37.088829,34.4377937,27.8358402,38.5458527
15450,37.0889702,34.4378166,27.8358574,38.5462074
15451,37.0892448,34.4378357,27.8358974,38.5464897
15452,37.0895309,34.4384193,27.8362007,38.5470238
15453,37.0897446,34.438446,27.8365078,38.5476379
15454,37.0897522,34.4386063,27.8366013,38.5488358
15455,37.0908546,34.4386406,27.8366184,38.5495682
15456,37.0915756,34.4387627,27.8366318,38.5495872
15457,37.0928574,34.4390907,27.8368206,38.5500298
15458,37.0941238,34.4393082,27.8369789,38.5509682
15459,37.0952339,34.4397392,27.8371868,38.551815
15460,37.0954285,34.4397926,27.8374519,38.5544548
15461,37.095871,34.4400024,27.8400192,38.5558128
15462,37.0960121,34.4402237,27.8404255,38.5566177
15463,37.0968513,34.4404526,27.8413029,38.5572014
15464,37.0971184,34.4404602,27.842268,38.5572701
15465,37.0971184,34.4407196,27.8426056,38.5594215
15466,37.097229,34.4407616,27.8426914,38.5603561
15467,37.0973778,34.4407959,27.8429203,38.5603905
15468,37.101944,34.4413376,27.8431969,38.560463
15469,37.1032181,34.4415131,27.8433151,38.5609207
15470,37.1041374,34.4415245,27.8440456,38.5618973
15471,37.1054726,34.4417496,27.8441257,38.562458
15472,37.1072311,34.4429474,27.8463917,38.5628777
15473,37.1106682,34.4433823,27.8464413,38.5633469
15474,37.1161308,34.4443932,27.8465405,38.563427
15475,37.1184311,34.4444923,27.8466167,38.5637054
15476,37.118679,34.4445343,27.848444,38.5641022
15477,37.1195068,34.4446983,27.8486824,38.5643501
15478,37.1223373,34.4455185,27.8487587,38.5646553
15479,37.1233025,34.4455986,27.848917,38.564785
15480,37.1246948,34.445797,27.8496456,38.5653152
15481,37.12537,34.4459114,27.8499012,38.5663033
15482,37.1263313,34.4468231,27.8499184,38.5669823
15483,37.1265526,34.4468651,27.8500729,38.5670586
15484,37.1265717,34.4471664,27.8502216,38.5672531
15485,37.1271019,34.4473038,27.8505402,38.5676689
15486,37.1274872,34.4474487,27.8522301,38.5686302
15487,37.1282234,34.4477272,27.8532372,38.5686913
15488,37.1288185,34.4482536,27.8537998,38.5687447
15489,37.1292343,34.4485893,27.8540535,38.5699654
15490,37.1297226,34.4490852,27.8541927,38.5700188
15491,37.1300392,34.4492149,27.8542385,38.5700874
15492,37.1302338,34.4493027,27.8551025,38.5703545
15493,37.1310081,34.4494209,27.8553104,38.5716972
15494,37.1315079,34.4494781,27.855608,38.572052
15495,37.1317177,34.4495583,27.8559856,38.5724831
15496,37.1320076,34.4497566,27.8562908,38.5742073
15497,37.1320915,34.4503899,27.8568478,38.5742607
15498,37.1321449,34.4508476,27.8568497,38.5743713
15499,37.1329002,34.4510345,27.8568554,38.5745888
15500,37.133976,34.4511452,27.8568821,38.5746689
15501,37.1341133,34.451458,27.8577957,38.5748634
15502,37.1347237,34.4519463,27.8579426,38.5755005
15503,37.1352844,34.4521065,27.8580341,38.5764503
15504,37.1355553,34.4525223,27.8580513,38.5768852
15505,37.1356926,34.4533691,27.8581295,38.5771751
15506,37.1364136,34.4536476,27.8592834,38.5773926
15507,37.1365814,34.4539948,27.8595238,38.5773964
15508,37.1377335,34.4542274,27.8595638,38.578186
15509,37.1377449,34.4542465,27.8600559,38.5783005
15510,37.138298,34.4547005,27.8602333,38.5783844
15511,37.1385002,34.4547462,27.8609352,38.5789909
15512,37.1387787,34.4552155,27.861248,38.5799065
15513,37.1389236,34.4554253,27.8612804,38.5802612
15514,37.1396179,34.4559822,27.8613815,38.5803719
15515,37.1403847,34.4562187,27.8614807,38.5807648
15516,37.1419754,34.4567719,27.8615913,38.5814323
15517,37.1427231,34.4571762,27.8616524,38.5818481
